ID	BetweennessCentrality	ClosenessCentrality	Community CC	Global CC (per component)	Degree
d7930493b867d5383ad17bde3cda3a88	0	0.34291098	0.987654321	1	57
d7b76a73f382d6b532870e089b66c7ce	0	0.3013245	0.718699187	1	61
d7f4994d9f1bc5bf533b80220d6b26b2	0	0.24951445	0.915375789	1	39
d7fd2250f4ebfefd0f3459b45786385a	0	0.7	0.933333333	1	8
d80717b6571585481d462cb4ead18e3b	0	0.29694086	0.99047619	1	59
d81fb2e438bbe680309f2a453906b55a	0	0.3190184	0.957939698	1	114
d837a6087c873f307cd3189ecd0c6ae9	0	0.28064765	0.819531696	1	45
d83f3193e4476c4124af64219e8a4d85	4.46E-04	0.2999588	0.563525836	0.60470375	67
d871337b1ac27c9a282f57f7ae7bd199	0	0.3013245	0.746118012	1	61
d8714999aabcc72bee93f577803f01df	8.95E-05	0.32758362	0.629871071	0.63908368	93
d872f2afcaa5463d3781f8fdadc34415	0	0.28770913	0.970707071	1	51
d88ca45b2187b3c1d3cb57a502163b9b	0	0.7	0.933333333	1	8
d8acf46adaca5904515aadfe2c7f3651	1.35E-04	0.30299667	0.695886466	0.69306931	101
d8c281db27d6c3c85a4d1e157502f15e	0	0.30103377	0.957866123	1	75
d8c6f7c9b3215ac0f9af17bcc5b04357	0	0.27090052	0.932730134	1	63
d8d385def34addf841c1dacc3dfcab1c	0	0.32704403	0.985074627	1	50
d8de3703cd2b13560233ad7f8aea379b	0	0.23113557	0.849462366	1	11
d8dee66007f0641faed7b50abf0b6c64	0.00299047	0.34932821	0.962962963	0.65691337	84
d907e710b7ec2c84f971abd67443aed2	0	0.26294245	0.744210526	1	22
d92be5a495f50dd6af8730fd73555367	7.57E-04	0.33050847	0.683883309	0.63241758	105
d930b12e658e588a26aa8f014179840a	0	0.31943835	0.984126984	1	45
d94a9e2f2f602e3fea51a83498eaeeb1	0	0.24994278	0.983606557	1	27
d95d0cb17e4d64efcf4f150421216600	7.57E-04	0.33050847	0.728403141	0.63241758	105
d960cb8fe1eade599cd443f6f50198c4	0	0.32635983	0.824272701	1	53
d96707a78d81b57534e0f09d48ea3cc3	0	0.30682776	0.99378882	1	81
d983a55d82d39d89dd868f3f92c3d3de	0	0.34578847	0.83299285	1	51
d989d395c0e05daca13720ac5ea5a656	0	0.29694086	0.99047619	1	59
d9a3f85f9e401ffe244216d3abd8a8d5	0	0.16061185	0.987951807	1	42
d9cc6f3faeda9645776153c3618653e8	0	0.26966292	0.989690722	1	49
d9d0f8dd8e2c1961f49567fa79bc17ff	0	0.28892711	0.866167291	1	44
d9d7587a161c0e9dcd084206a2ec7368	6.58E-04	0.30917327	0.735495455	0.73353819	68
d9e00d1b14b5a91079d29512cf3e4b77	0	0.28093645	0.854991461	1	41
da00deb158d84ddce60f10953797536c	0	0.64102564	0.952380952	1	11
da1d8b37aa1ed1784c5e6c5d03e206ad	0	0.33201581	0.995515695	1	125
da410302f85365ebdb2a2f9881249373	0	0.2621534	0.976744186	1	24
da7dfebf84e0f3a8ee74338dba86ecfa	3.49E-04	0.32150743	0.705027933	0.7003871	125
da8196340519fcb45a972d137e16ec35	0	0.30682776	0.99378882	1	81
dab3c04b94d82b24a2044f98b90f4d87	0	0.28556485	0.894677871	1	47
dacd5e31a8b86ac74a7ee2010ac6a31d	2.64E-04	0.28927152	0.806982182	0.75321477	86
db3f1d363b18e2d4bacbe6fb4a589138	0	0.34291098	0.987654321	1	57
db626f7ad772f137823e76eca96f8c4c	0	0.26751592	0.919432861	1	52
db7967ddc501dd03387ae9bc6f78555e	0.00168234	0.29525483	0.389699068	0.51234568	81
db7e2e503c341aacff4436ee26b452a2	6.82E-05	0.27610619	0.766422265	0.65800274	86
db9a5d70afc3803fa2a89a395d4ff321	4.69E-04	0.3416771	0.995515695	0.78658479	146
dba72feece5521f97cc763d16d42e00c	0	0.26294245	0.975609756	1	22
dc2e07498df73fc8dce8f110fd5fc442	6.58E-04	0.30917327	0.735495455	0.73353819	68
dc35bbedbc7b349bd5b1874f228c9d24	1.86E-05	0.31948508	0.983050847	0.82534653	101
dc5dc3626aee565e7f6fba96d2bc5378	0	0.30751901	0.742887815	1	93
dc6b3546aea0bb6443e46a28cf7b4525	0	0.28770913	0.922192273	1	51
dc7515609793c363bc8468dd609e1d9f	0	0.27572276	0.602564103	1	25
dc9cbcf44ab4fc4ba9250845c3384e5a	0	0.16061185	0.968627451	1	42
dcc2e9978fa4a69504dc88cb550e439d	2.78E-05	0.2559775	0.977616455	0.98709677	31
dcea52f3fc495f8d844c28dc24d01522	1.15E-04	0.30257689	0.636696005	0.62783925	102
dd1809f66e2376144a1a286177ccf239	5.81E-04	0.31569818	0.542545868	0.47265418	138
dd3850f5a50c4cb3878531f10c83ef52	1.07E-04	0.29054144	0.567869245	0.58208458	78
dd44ae2ea763c37a69245d19000122f1	2.64E-04	0.28927152	0.825026142	0.75321477	86
dd5babca1ab2c57bdcf213bb6146bf90	0	0.30825688	0.988505747	1	47
dd7f5a5ef1c4a1903f3a37b5d6825ef5	0	0.16061185	0.968627451	1	42
ddb3485259ba898d74a1cd426e5ddd63	0	0.32635983	0.744863832	1	53
ddc2c6e9b065991144068cd4ceb8d550	2.94E-05	0.27561837	0.733041256	0.72183099	72
ddc509a5c05aed4b422b6e653a8787fd	0	0.28064765	0.768647505	1	45
ddcd9f1fa72ab625afe556cb90b7fcf4	0.00217554	0.35610631	0.602397082	0.52802712	179
ddd230a8f5bd57fc497c06d3cb7bfecc	0.03333333	1	0.787878788	0.86666667	6
ddd7b580867094f96cef678a50a84b30	0	0.30682776	0.99378882	1	81
ddf3e055043fa89d391f1cd03a751a74	9.11E-05	0.336	0.882255951	0.8008222	140
ddf7f682b6a6f39528c8b3ea19cdb063	0	0.30965547	0.774385965	1	42
de16997c6a11a09f54f66150f4f16834	0	0.33201581	0.995515695	1	125
de4a98d4eb3722ebcb3bdaf273235dcf	0	0.26751592	0.888005997	1	52
de7c1523dbc6f45ea75717cdd542a5a6	0	0.22067293	0.981818182	1	28
ded5390332e02110ab92db7b0284ca38	2.64E-04	0.28927152	0.798379156	0.75321477	86
ded5b02f685ec77cf80fb941479383e4	0	0.32577566	0.784818228	1	105
ded68e6424ddd111cb703a77a54f942c	6.97E-05	0.30921705	0.949457882	0.77282438	119
dee6b3c38e329fda9e782f111f4b9a9c	0	0.23113557	0.868945869	1	11
def34a50f123d62e7e69dad1a91f3b52	1.68E-04	0.33384286	0.923076923	0.83515796	139
def6a7dc3708a868564c389c7b481c93	0	0.20047733	0.962962963	1	14
defe8acc135d1bf7d0080f17c39945f9	0	0.30682776	0.99378882	1	81
df498161e5ef21bdf0708edfb5ce093c	0	0.32704403	0.985074627	1	50
df62e5d4b796e71712c75c168d8933e5	0	0.33201581	0.995515695	1	125
df6fbd3dc7674fe272e57ed0d5cd8ae2	0	0.29694086	0.99047619	1	59
df75f2cc419aefa5106c701fd5c28f7a	2.45E-04	0.3278787	0.882232463	0.47319085	127
df771988d9a20b343a6b56eed196012e	0	0.30178251	0.985915493	1	39
df7d66d02f1a03b8cc7ee39e1b6d685c	0.01396583	0.33384286	0.985074627	0.54007491	90
dfa768beec5c51eaeb0fc13b14ec2b7d	0.00278992	0.32169686	0.810457516	0.70035461	48
dfd6367da6019321d6cb498feb82ea68	0.02946924	0.36854539	0.842944074	0.69476744	129
dff23510adcf704e190b88664fbd3b3c	0	0.29694086	0.99047619	1	59
e00b13d8d0ed1fefa3f49ee85353a724	0	0.16061185	0.987951807	1	42
e00c35f8ed3ecdcf70f868c5fd72ea92	0	0.27440633	0.840732169	1	37
e024fae0b96d792bdbcc8b0a0f3790e1	0	0.33201581	0.995515695	1	125
e02dac99d68bfec8135fa76fb7871950	0	0.3013245	0.811258278	1	61
e03ecdd677b8892fbe84beed59d5d9ef	0.00640337	0.29190056	0.583182093	0.55268817	31
e05325fd58ffac2cc2f0cd82acbffaea	0	0.33201581	0.995515695	1	125
e056b65d54435b4498da9cf86cf6c5b4	0.0010502	0.33045847	0.987341772	0.53237336	197
e0896408a5419a34c2abf1f4d82e52a9	0	0.28478289	0.700485018	1	62
e0a2f22b59ae7d97ac143d092ef5c92a	0	0.30751901	0.990654206	1	93
e0c2756ac9a8bc1109f10c0c364da2ab	0	0.31652174	0.919517103	1	64
e0f46615f92d351673b51a5dc61c418b	0	0.24451411	0.975609756	1	21
e10ad070c5dedb7364326abcf07cf059	0.00157784	0.36170918	0.637204522	0.61195929	132
e11ae8e606331b5a78bc4fe932380232	2.50E-04	0.33050847	0.645337396	0.66039254	112
e12277eaa32448fd610ddf2782d9292d	2.78E-05	0.2559775	0.977616455	0.98709677	31
e14568b90cd1813d3ed5be76b671751c	0	0.28064765	0.819531696	1	45
e1544168f4e5390161def0c35b659c64	0	0.24994278	0.983606557	1	27
e17cc3069abe6ed72313f14c26f244ef	3.49E-04	0.32150743	0.705027933	0.7003871	125
e1813982d72a17dfa992fcf0551609b7	1.59E-04	0.31370296	0.650684247	0.59944158	97
e1a5191048af36875064c5f9aa7b8abd	0	1	0.933333333	1	8
e1adacd5c688071f7141da404c4fcca5	0	0.33201581	0.995515695	1	125
e1ae5160e07cbd6dd0a184a3dc4b3e06	0	0.30682776	0.99378882	1	81
e1bff1c48350ed5459855aa639c9eb81	0.00400796	0.33844723	0.8	0.49122807	172
e236a90a9012d5c48f7e1e981b2ba644	0	0.29694086	0.99047619	1	59
e26dd215288c69278388eb822a721a31	0	0.27090052	0.927362388	1	63
e271b56f0d740d29094c34127417e8da	4.54E-04	0.30904203	0.790758048	0.75689223	57
e27bcd73a8672eb29a352c566e4f2763	0.00223978	0.29343007	0.848936845	0.51185209	113
e29fbf370e7f07c80e9dab646f3add96	0	0.1899626	0.981132075	1	27
e2dc3260e1947d1fe826692040297b00	2.42E-04	0.33471264	0.820519293	0.73456221	155
e3521115365bbc2a4b2bb5079c37892c	0.00217134	0.34666667	0.666666667	0.48428676	174
e3740fb4427df86d89c274d71432c891	7.39E-04	0.30877987	0.776558385	0.79027576	53
e3ea40524d38da7ad8bb259aa9353eda	7.13E-05	0.27423405	0.783051948	0.71959686	95
e427e21ed464e362a6872f062ef338da	0	0.30443267	0.962962963	1	21
e42aadc4949f74171b9f40a6f3dd10ae	4.34E-04	0.34162365	0.736842105	0.69325337	116
e42d333a9f20eb24201ca06ad631e0f0	0.00531476	0.3398164	0.985915493	0.53248925	92
e43bd6cd6569dbb556d586c74bf788c9	9.11E-05	0.336	0.882255951	0.8008222	140
e44d9b23869d48d8472e0c755988f021	4.69E-04	0.3416771	0.995515695	0.78658479	146
e4635fcd7695c3da61bb20c453a9976c	0	0.33201581	0.995515695	1	125
e471566d424fe491da367d87dacca3a1	0	0.30682776	0.99378882	1	81
e484f78c8fcd9969b4465805cab0ccaf	9.56E-04	0.35773956	0.951351351	0.63134822	156
e4ab27f29df5f80599d2f66d1c91dec3	0	0.30443267	0.916256158	1	21
e4ac3e5a593241577c21f7879327d09b	0	0.24951445	0.978902954	1	39
e507cffc01a5d6167ecb9c3028de7d9e	0.02292215	0.35779817	0.970522221	0.3604517	182
e5262e4920cac381d4418de7c704289f	4.72E-04	0.30601093	0.8	0.59633028	109
e545b2469d940bee7fe63d3a6bd00ecb	0	0.30682776	0.99378882	1	81
e5631b4d7da2f89a804a6c0da1793da7	0	0.32635983	0.950724638	1	53
e56b29cc6533489dab6b1b4b7b58f03e	0	0.30682776	0.99378882	1	81
e575cd59c00039d1e82cf62c7b0c8496	0	0.24451411	0.975609756	1	21
e5ae430806a778ffc451b1cfaa98519b	0	0.3013245	0.680969344	1	61
e5f279a119d41f070cfab5d590d3cb72	0	0.22067293	0.981818182	1	28
e5f3206a98790d0a7cf399a3b7f13138	0	0.32577566	0.89989851	1	105
e5fa29c9e69c2d8b777200f0539ba2ef	4.34E-04	0.34162365	0.736842105	0.69325337	116
e681768568b8253f4b5dca8062ccbe70	0	0.30825688	0.939799331	1	47
e6d0cb7f46450f248d843b6575640c05	5.02E-04	0.32847045	0.658814869	0.65086093	151
e6dd8766093cd1e6bcabd97d935fc8cd	0.00718888	0.32961062	0.735495455	0.48232203	92
e6fc9e97856291b0d74a01e6e7ba152a	0.0012973	0.32753449	0.781954887	0.40471043	188
e71bb980b605056a02806dd2d28c0b73	0	0.32635983	0.872280702	1	53
e723317bae6a3707915711fd97af69cb	0.02757987	0.36152955	0.981132075	0.49668268	94
e724ef37a0ab637ff113045cec772ff0	0	0.33201581	0.995515695	1	125
e7425cd013568a65db3886c3db6b4544	0	0.25588752	0.924379915	1	36
e762113112f84d4caa315e2bb4baf823	4.69E-04	0.3416771	0.995515695	0.78658479	146
e76fb7ef7b956d909776c46dea40f6fe	0	0.27670087	0.965517241	1	17
e79c4a6fe326a76b3c81d04b1704770c	0	0.32635983	0.824272701	1	53
e7bb4886e9f1e5d082b92f26eb31f385	0	0.30178251	0.985915493	1	39
e7cb05ac9e2ff88c0448b6b42b2f1f06	0.00754272	0.35697941	0.810894142	0.50648394	117
e7d9c9fd2861a407cd636a457707318c	3.44E-04	0.3380805	0.767216847	0.64844156	176
e7f667501ea3eff79ee596bad759cd5d	0	0.16061185	0.987951807	1	42
e7f693a7b17ea2b591828b2e7bbd9d55	9.78E-04	0.29418103	0.896004481	0.53114141	87
e81b99355b79c2fbabc4cc3d5fc4db32	0	0.28770913	0.923260073	1	51
e8360625f42b0b151c6b1c90cfdad095	2.78E-05	0.2559775	0.977616455	0.98709677	31
e8aa922437229a514e8fcd9f33272126	0	0.32704403	0.985074627	1	50
e8ab2e56f45dd0717a68349a5cd784fe	3.44E-04	0.3380805	0.767216847	0.64844156	176
e8b7b2c8ecf33128ea30a1f342b8f14e	0	0.30103377	0.937031484	1	75
e8bd106a53679f3f8d7212a6a024219a	0	0.30178251	0.985915493	1	39
e8cc505ec340953ca36a41e52ebac030	0	0.28556485	0.661066902	1	47
e8d1a984d79bdef24d0af270d13c7b46	0	0.29694086	0.99047619	1	59
e8d940bfe7e8a41159dc7486363e3bec	0.00116928	0.34518729	0.559379358	0.44630664	180
e8d974ec7f12b0c6acb55e6f9afacd0d	4.64E-04	0.33409821	0.834567901	0.58784364	97
e90fd8dc8bfb3432f73f6b525934ff68	0	0.30682776	0.99378882	1	81
e91295dddcf55b2d706a482e7deea2fc	3.44E-04	0.3380805	0.767216847	0.64844156	176
e9132ed36f8140540602e6d62342bb4b	0	0.30682776	0.99378882	1	81
e917582546ecd491bab0585456d6cd21	0	0.28478289	0.837164751	1	62
e93e86ca49c15cbed50f9034df622bf9	0.01572927	0.345898	0.985915493	0.52073733	63
e9453e81f9dd25c5d2aff8e2dd5d004b	0	0.31869254	0.987341772	1	87
e96be17c1ace6e1de94ac8e8e3df6ca3	4.34E-04	0.34162365	0.736842105	0.69325337	116
e9782d3edb126aeb3b5b91f499a40b0d	0	0.26466311	0.978723404	1	25
e98525f0f2987612d8b4f4ac04fbd7ba	0	0.2869908	0.952380952	1	24
e9a60287ab6f03770b2c3465fb832fef	0	1	0.933333333	1	8
e9b871fae9cc46125d37d2434ebe4aad	0	0.24994278	0.983606557	1	27
e9cfa3e035dcf59855f986295e59be0a	2.94E-04	0.33060854	0.610049261	0.62692129	114
e9f6745bd9d0e518a76607c8f5ef77a9	6.97E-05	0.30921705	0.948402948	0.77282438	119
e9fbb9464e10931f3d9903607629472d	0	0.30682776	0.99378882	1	81
ea1835171b8502ff8c880d65d9de5890	2.78E-05	0.2559775	0.977616455	0.98709677	31
ea223f42e6adffdd78f8ac93108dee58	0.00504618	0.32103484	0.697985348	0.47367475	106
ea5107c109ce44f8dfce673c3228e3d5	2.37E-04	0.3493841	0.786816269	0.92103424	54
ea57189cc3a9c4d3ac7624c7641bb4e7	4.34E-04	0.34162365	0.736842105	0.69325337	116
ea5c794cc6736953dce41aabd25eff6f	0	0.22067293	0.981818182	1	28
ea7f094cf7a56f62810c95dae24090ff	2.97E-04	0.29201765	0.975609756	0.90769231	26
ea9ff9f3d35fb556200f4c9e23d46554	0	0.30682776	0.99378882	1	81
eaaadf403c53cd7001919b24771e9b51	0.00592804	0.25815603	0.813053613	0.75193798	43
eaca60f22183e9b19cff10b8a8dd502d	0.00131527	0.3372973	0.88539208	0.55154062	120
eb27c72c0d97620f2154bc91107546b4	0	0.33201581	0.995515695	1	125
eb4c0105b6c990bf4c9320c3f524f3ee	0	0.33201581	0.995515695	1	125
eb4df519754941e6b8fd3a0c4d2ae283	0	0.26751592	0.841894763	1	52
eb82a1773ce0bf47016aef9be2981ad4	0	0.28093645	0.848925411	1	41
eb8a6a0e6298236bc23ccfb3f959153b	0.00214955	0.33065859	0.581659832	0.54032537	108
eb8c32a296cd84971df53a5c3972738e	5.01E-04	0.34162365	0.933333333	0.67331761	149
eb9993084439239efe189786cd619649	0.00911176	0.36948063	1	0.33970791	191
ebcfeea2eaf6d93c335a809b5032466c	0	0.1899626	0.981132075	1	27
ebde9369f1f2a6e9bcd5dcfb5049f574	0	0.33201581	0.995515695	1	125
ec1fa7534590081e515f091c1c470e2c	0	0.30682776	0.99378882	1	81
ec21d90803a11e351342f441d3d90b41	0.00641932	0.26275265	0.975609756	0.50588235	35
ec28aa025cf3833aec9b5741ff7ff067	0	0.20047733	0.962962963	1	14
ec89395655a8df697cb500311cca92ca	0	0.34291098	0.987654321	1	57
ec90d2d3172415bfe8775360198fa066	0	0.30751901	0.598126206	1	93
ecbf25d8111479e44d557c0f2202ee62	0	0.28478289	0.745643081	1	62
ed2371ae0a6249583689e3306b351968	1.15E-04	0.30257689	0.689950107	0.62783925	102
ed297b589ce0766cf54d10ea44da187e	0	0.30751901	0.863460713	1	93
ed36f47d41220deb8249badcdc5c5958	0	0.31869254	0.987341772	1	87
ed3a65685db719db01c809e490c1c431	0.00230864	0.33703704	1	0.47366483	181
ed4d79781c3bac1f7cb9ccf8f86c1abd	0	0.20047733	0.962962963	1	14
ed5262164f6c226d3f8f1b3d8a04b85c	0	0.27090052	0.990825688	1	63
ed843efcef93adbee5bffcc11629829f	5.42E-04	0.29950631	0.718059299	0.5856014	68
edda092e9d2dec4832e79c274e6ce78e	0.00494009	0.32866817	0.898169577	0.5585997	73
ee3ad20cf9e266756a2c8483c3d8abfb	0	0.31329795	0.944669366	1	46
ee44903fc994a487127f8e6b413144a0	0	0.33201581	0.995515695	1	125
ee5be4035f82651d06f32d5657f817e6	0	0.30443267	0.79233871	1	21
eeae049cb82f180eaf8f1262719f161d	0	0.31652174	0.883458647	1	64
eec77c3cccf97f6d6fb1f357e7a18adf	0	0.3190184	0.947471102	1	114
eed2e7a3953e03b29e3b232a6352427d	0	1	0.933333333	1	8
ef09d71b0ebe5879e0128fbe4d56a761	0	0.64102564	0.952380952	1	11
ef5701bc99453172fa41f5e00886e040	0	0.28474576	0.965027322	1	37
ef9e4a827cc4c2897d29c483eeb4d1dc	2.17E-04	0.32529044	0.875	0.6024576	108
ef9efbced75967bf5ad17d82d2f7cb53	0	0.28111726	0.725286931	1	37
efe9c4f6d49ff531407d9f82225e3e71	7.49E-04	0.32961062	0.636832413	0.65437049	87
f00c868eb3d98fd8c08a7b2a3eab7255	0	0.26294245	0.575925926	1	22
f0702288a20afb58c966a01a2e8893f4	0	0.30682776	0.99378882	1	81
f074bc04aa89d3a64117b8cdc61abe24	0	0.27440633	0.974824139	1	37
f0b504602df71d216fa966f7df387d0d	0	0.32577566	0.784818228	1	105
f10153582ac155c5b056f00a549c3fd9	0	0.22067293	0.981818182	1	28
f14a573b9fceec22bdfc1425fa3d8e2f	2.45E-04	0.32519357	0.82983683	0.60862534	106
f14baa03ab77e3f18d2d11e30dedd31b	0.01323169	0.29154986	0.857142857	0.50937689	58
f15ac1e1634376c5c32e9aa7a75bf7b8	0	0.31869254	0.987341772	1	87
f165aa72fb14268718cec9540831a967	0.0010502	0.33045847	0.987341772	0.53237336	197
f181c00f0d5645476244032631a9df76	0	0.33201581	0.995515695	1	125
f1b7182e50835e44de4cdf87fb1bab4b	0.00291404	0.35078702	0.866935484	0.52275601	113
f1c940de148d4f67c101e419bd52c3b2	0	0.2883549	0.964621876	1	48
f1cc1fb6b8d069147b7dfdd567911be8	1.10E-04	0.24082038	0.666666667	0.8128655	19
f21db7ebc9b167582c28558b2aeec67d	0	0.33201581	0.995515695	1	125
f22d8e40979a75de33d118af9628ffce	0	0.2621534	0.976744186	1	24
f2471886dba13aed75a9f715a675488f	0	1	0.933333333	1	8
f266a762e1d9bc1266e224c71843adb6	0.00157784	0.36170918	0.637204522	0.61195929	132
f28c664002c1675ae2660a8ba9d5876a	0	0.33201581	0.937511764	1	125
f29d39e9fd86e88d4b73dbcdc11987f0	0	0.28478289	0.882144831	1	62
f2a169162757cb51bd37c8024cc4e16a	4.54E-04	0.30904203	0.790758048	0.75689223	57
f2c56941817c1aaf908164f3856e38a1	0.0012923	0.345898	0.664	0.45829839	147
f31227b06b5eea81a076b000de87823b	0	0.28496868	0.584316811	1	27
f31a8c242a5ca583757fb3318ae7c4ef	0	0.26751592	0.846461415	1	52
f33d01d93e22af831e622ba4e7733b30	0	0.16061185	0.987951807	1	42
f3581fcb92e863b06668e564b9b14d71	6.90E-04	0.34242709	0.736842105	0.60274299	130
f362c554114c7a44b123df8dbcadc3ac	0	0.69444444	0.931034483	1	14
f3b0cfdcf8d0e28a63c74039533ed5a8	0	0.32635983	0.966751918	1	53
f3ccc999547160a5d9cbe4e08fc66b54	0	0.26466311	0.978723404	1	25
f3d5587fc23a535c90c34f84bb840e4d	0	0.28478289	0.94683871	1	62
f3d6f804bd0aeaae1993f6c73b2afd46	0	0.30682776	0.99378882	1	81
f4239703acf17ce78aabe1f9ce714cd7	6.97E-05	0.30921705	0.948402948	0.77282438	119
f43ccf5832ee4a22d1fda4bc999ad86e	0	0.24951445	0.987012987	1	39
f44c209b18cb039401eb54e6dcc700cb	4.64E-04	0.33409821	0.749485244	0.58784364	97
f45bb812265255405b73f24f35ee32e6	3.42E-04	0.32679934	0.702638919	0.83407014	117
f47f4dacdb4e37e453d42274b08c30d4	0.00943524	0.36718225	1	0.42756514	202
f4d1c68102c67ffc4433cdce0b2edc70	0	0.33201581	0.995515695	1	125
f4f18e589035381983993308fbb58d9e	0.00103025	0.33787129	0.52326105	0.50427201	186
f4f44ebc9d8a1ef8d3be758556756510	0.00326402	0.34050514	0.8	0.52884097	106
f5302643f5e650ee90c1ec7c02d0b28a	0.00368421	0.36460768	0.507762121	0.5528757	99
f553f6abe3582414f1d5ff6aab761bd4	0	0.26466311	0.978723404	1	25
f5727f275ef1a5ed53cdb3757dacd56d	0	0.30682776	0.99378882	1	81
f5b99acb9e90379778327de100dbac21	0	0.22653252	0.981818182	1	28
f60ef26c46f583fc43ecc08ea3461bff	2.21E-05	0.27201395	0.869648181	0.81782265	68
f61554e29ddb6fea6c4cc90b9bbf2707	0	0.2738558	0.813061224	1	18
f63267d1f22d2534688a4e3f566dfd1a	0	0.25588752	0.907071888	1	36
f63c4566724fe8f0cd0f1add4b4652e6	0.00311439	0.33343511	0.970522221	0.5408188	129
f663dcb91740f610f8c276a4e8354871	4.91E-05	0.28115345	0.588264669	0.57839721	42
f67d107be59a2aafde42bfc95c7aed82	0	0.30682776	0.99378882	1	81
f692ce8692d6c84a70b390c47683aed8	0	0.30682776	0.99378882	1	81
f699160463139ae71a2f28eee2e434a9	0	0.3190184	0.994818653	1	114
f6bdac1639e2ddcd218f12d2eece8488	0.00107281	0.30596806	0.628654014	0.53500265	107
f6f5e5307afe2b41b8d11360b6db7dc5	5.24E-04	0.29268293	0.745472998	0.62589195	109
f7044ba2cc1e0dd0cd8b4985d71ceaff	0	0.32802643	0.888589398	1	55
f72b9f975dbbc30dbc70a0f6dc29c2f9	5.81E-04	0.24366841	0.819047619	0.67028986	24
f7394a3018ed23d898b64aa62e741905	1.75E-04	0.33085896	0.639858072	0.74868991	133
f76636470bace205830ff14db6dcd6c7	2.11E-04	0.2943793	0.961038961	0.88170732	41
f78c0a1d29e027223fbfc7cd844f1ef4	1.86E-04	0.31629254	0.975354742	0.65352324	116
f792e702ab93582a44fa305a8afdda01	0	0.26466311	0.978723404	1	25
f7bd68be03fe5b3a917e232bc42470a2	1.75E-04	0.33085896	0.757698413	0.74868991	133
f8083f8c8c6d60112890683ba9e8c9c5	0	0.2738558	0.840816327	1	18
f81c7b1a932be7af3234c284bd9ac73d	0.00156821	0.31249106	0.933333333	0.58088578	66
f8314b9eb7b1b10a7cde2121bc2075fa	0	0.30825688	0.90745614	1	47
f84097f3a415ebbc2f975933d93b3319	8.26E-04	0.33226837	0.781954887	0.48154606	186
f870373037534af6d5a399fb2be9a9b6	9.11E-05	0.336	0.882255951	0.8008222	140
f89ffa9b367ffcee6144b38f29126420	6.90E-04	0.34242709	0.736842105	0.60274299	130
f8a8d95f2b1df3f8181b82747452e6e0	0	0.33201581	0.995515695	1	125
f8bd4c64eee459610ba68c9ca540ac04	0	0.32577566	0.834667298	1	105
f8d6100d8ca6d37774243ae5573e2fbe	0	0.28478289	0.818716676	1	62
f8dfd6d894ef22dbbff290ceab75e92a	0	0.33201581	0.995515695	1	125
f8fa19c9033cb0e7ab62785043352749	2.64E-04	0.28927152	0.825026142	0.75321477	86
f9208403dd2ec3ee658400b3c6b36dd2	0	0.30751901	0.778278146	1	93
f95b5af735e879a9666668da2fc345ad	0.00128581	0.2653706	0.727272727	0.60080645	32
f960e5a9d2021fa894ae35acd9f8bd7c	0	0.16061185	0.987951807	1	42
f96e77a87a52493c710e00057ed9706a	0	0.3190184	0.978918471	1	114
f99d1484347e2a8b8f6a50d04097bb6e	0	0.33201581	0.995515695	1	125
f9ad7fa0f192d9143e985c6b4624061b	0.03671963	0.38682253	0.985915493	0.35896002	147
f9bd2fd3a01254f276873e4ee2a5e8c2	0	0.30443267	0.555737705	1	21
f9f532eebbf2ca133544f4c17ef234b9	2.37E-04	0.3493841	0.932706435	0.92103424	54
fa1692a849fdd83428e90c4ecddf3d68	0	0.33201581	0.995515695	1	125
fa39d8dd9856ec99610abecbe9b4f6c4	2.09E-04	0.32966038	0.644372941	0.66953236	146
fa861793ba525b32aeb5a51c0d955195	0	0.27889158	0.615901456	1	33
fa8b1ac47d2e40cb57b42d05a3f9e51f	0.00491234	0.36218905	0.956996911	0.55240683	161
fac7127bdd90beee9b6a267350bdcd14	0	0.30178251	0.985915493	1	39
fad1e0f24fc39b91406bb67a529fcc14	0	0.30682776	0.99378882	1	81
faf60155ba38efb197c6ecc7aff1ccee	0	0.22067293	0.981818182	1	28
fb32f0106977edd628d6c8fa1fb93ed8	0.01402335	0.35703776	0.983050847	0.59314456	122
fb4a50725ddf92831c154b94a70284df	0	0.33201581	0.995515695	1	125
fb7719c2f91871cae0b430ca88fbcb03	2.78E-05	0.2559775	0.977616455	0.98709677	31
fb9fa1af6442682820854a9ea1a5dd44	5.44E-04	0.32345972	0.610927979	0.63325314	87
fc173a4065ac6f4a3b8ad89b005caf39	0	0.30682776	0.99378882	1	81
fc3ad67247ca2b77530e0bd8c5a98ad6	0	0.24994278	0.983606557	1	27
fc41235bf8e5092e16536ba9de523c8a	0	0.28556485	0.807675439	1	47
fc4205c9f9e33a6371a3d1fee83c9c2e	0.01336823	0.2999588	1	0.56883298	54
fc4ccdf205de23eff92b2af5b7aa2b6c	0	0.1899626	0.981132075	1	27
fc5b3c11402c04505e88d40bfd5e3bf2	0	0.32635983	0.824272701	1	53
fc622e9530153d087aee435c9823b6a1	0	0.26466311	0.978723404	1	25
fc7627622449f75d78f6c9abffd2a374	0	0.30178251	0.985915493	1	39
fc9e09fca41318f9ed2648c9496e198a	0	0.16061185	0.987951807	1	42
fc9ef63d706628ada5402a43a8a87dcd	0	0.33201581	0.995515695	1	125
